Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
13.107.246.68-192.168.0.194-443-64631-6,13.107.246.68,443,192.168.0.194,64631,6,25/02/2026 03:39:36 PM,677,3,2,63.0,0.0,39.0,0.0,21.0,19.672315572906,0.0,0.0,0.0,0.0,93057.6070901034,7385.5243722304285,169.25,222.20317279462955,468.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,468.0,0.0,468.0,468.0,1,0,0,0,60,40,4431.314623338257,2954.2097488921713,0.0,39.0,17.0,19.411336893681487,376.79999999999995,2,0,0,2,5,0,0,0,0.0,20.4,21.0,0.0,0,0,0,0,0,0,0,0,0,0,148,511,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.194-192.168.0.126-51157-8081-6,192.168.0.194,51157,192.168.0.126,8081,6,25/02/2026 03:39:34 PM,44672778,1526,4092,13591.0,5939421.0,1460.0,0.0,8.90629095674965,110.21407365907983,1460.0,0.0,1451.4714076246328,102.95826682009528,133258.1555595222,125.75891295589453,7953.138330069439,301361.42142870044,1.5134785E7,0.0,4.4672778E7,29293.62491803278,578005.0512870577,1.5137006E7,0.0,4.3910545E7,10733.450256661017,353210.2309848242,1.5134785E7,0.0,0,0,0,0,30520,81852,34.15950537036224,91.59940758553229,0.0,1460.0,1059.4434952838576,650.3320280234933,422931.74667314976,1,0,1,308,5618,0,0,0,2.0,1059.632075471698,8.906290956749672,1451.4714076246335,0,0,0,1487811,1023,9984085,254,2265,682,989903,255,480,17,20,17054.0,27633.28824081564,48941.0,104.0,1.2369671666666666E7,4415653.029181792,1.5134785E7,7277182.0,NeedManualLabel
192.168.0.194-192.168.0.126-62782-8081-6,192.168.0.194,62782,192.168.0.126,8081,6,25/02/2026 03:39:34 PM,45697531,1575,4185,18798.0,6075413.0,1460.0,0.0,11.935238095238116,129.02627559170222,1460.0,0.0,1451.7115890083564,103.5295550027449,133359.74322113814,126.04619711292499,7934.9767320715355,297482.037899427,1.5150574E7,0.0,4.5697531E7,29032.738881829617,568660.5696502452,1.5152923E7,0.0,4.5542896E7,10885.013384321257,349372.7615318012,1.5150574E7,0.0,0,0,0,0,31500,83712,34.46575702306543,91.58044008985956,0.0,1460.0,1057.8392640166671,651.430629562106,424361.8651316817,1,0,1,303,5760,0,0,0,2.0,1058.0229166666666,11.935238095238095,1451.7115890083633,0,0,0,1523110,1048,1610755,315,3759,837,1215082,1022,480,24,20,2454834.3333333335,4249863.642747416,7362154.0,57.0,1.2442131666666666E7,4308077.93377004,1.5150574E7,7474354.0,NeedManualLabel
192.168.0.194-192.168.0.126-64505-8081-6,192.168.0.194,64505,192.168.0.126,8081,6,25/02/2026 03:40:19 PM,1251125,1369,5735,2436.0,8368366.0,1218.0,0.0,1.7794010226442616,46.537362992753714,1460.0,0.0,1459.1745422842225,30.650926511024362,6690620.041962233,5678.089719252673,176.14036322680536,6142.7747300831015,517076.0,0.0,1251125.0,914.5650584795326,13978.469742413985,517076.0,21.0,1241609.0,216.53453086850325,6895.606554428213,521629.0,0.0,0,0,0,0,27392,114712,1094.2152063143171,4583.874512938355,0.0,1460.0,1178.1565095003475,576.0255474376785,331805.43130087724,1,2,1,418,7103,0,0,0,4.0,1178.3223536036037,1.7794010226442658,1459.1745422842198,0,0,0,8370802,5735,6744141,0,0,0,0,65535,548,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.194-192.168.0.126-65506-8081-6,192.168.0.194,65506,192.168.0.126,8081,6,25/02/2026 03:40:21 PM,12826133,1150,4908,2436.0,7150250.0,1218.0,0.0,2.1182608695652116,50.77200283615517,1460.0,0.0,1456.8561532192336,64.61050464758594,557665.0421448147,472.3169485300051,2117.571900280668,79862.59244761543,4759352.0,0.0,1.2826133E7,11162.865970409051,183154.9284937766,4759352.0,49.0,8060286.0,1642.609741186061,57170.215403313305,3382263.0,0.0,0,0,0,0,23012,98172,89.66069508245393,382.6562534475512,0.0,1460.0,1180.5060240963865,574.0837651861732,329572.1694503333,1,2,1,372,6057,0,0,0,4.0,1180.700891383295,2.1182608695652174,1456.8561532192339,0,0,0,7152686,4903,4941089,383,812,1636,2383416,65535,548,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.194-199.232.46.248-58270-443-6,192.168.0.194,58270,199.232.46.248,443,6,25/02/2026 03:39:52 PM,59131953,2,4,2.0,24.0,1.0,1.0,1.0,0.0,24.0,0.0,6.0,12.0,0.43969459287096435,0.10146798297022254,1.18263906E7,1.951519694108109E7,4.5014178E7,0.0,4.5064477E7,4.5064477E7,0.0,4.5064477E7,4.5064477E7,5.9081654E7,1.9693884666666664E7,2.3064085399677165E7,4.5067102E7,0.0,0,0,0,0,40,104,0.03382266099007418,0.06764532198014836,0.0,24.0,3.857142857142857,8.89622712968015,79.14285714285714,1,0,0,1,6,0,0,0,2.0,4.5,1.0,6.0,0,0,0,0,0,0,1,1,2,12,254,299,1,20,51611.5,1856.1553006146873,52924.0,50299.0,2.9514365E7,2.192004575884681E7,4.5014178E7,1.4014552E7,NeedManualLabel
192.168.0.194-23.48.226.9-63518-443-6,192.168.0.194,63518,23.48.226.9,443,6,25/02/2026 03:39:32 PM,80635187,3,4,2.0,24.0,1.0,0.0,0.6666666666666667,0.5773502691896257,24.0,0.0,6.0,12.0,0.3224398797512555,0.08681073685610724,1.3439197833333334E7,2.094528209852202E7,4.5002418E7,0.0,8.0489924E7,4.0244962E7,6814547.856427306,4.5063575E7,3.5426349E7,8.057403E7,2.685801E7,2.374154302292848E7,4.5045832E7,0.0,0,0,0,0,60,104,0.037204601509760245,0.049606135346346995,0.0,24.0,3.375,8.348438690643214,69.69642857142858,2,0,0,1,7,0,0,0,1.0,3.857142857142857,0.6666666666666666,6.0,0,0,0,0,0,0,1,1,2,12,2043,497,1,20,52285.5,12546.195618592912,61157.0,43414.0,4.01926765E7,6802001.660808714,4.5002418E7,3.5382935E7,NeedManualLabel
192.168.0.194-40.104.66.178-64634-443-6,192.168.0.194,64634,40.104.66.178,443,6,25/02/2026 03:40:57 PM,49347,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.529312825501044,49347.0,0.0,49347.0,49347.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.264656412750522,20.264656412750522,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1020,251,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.194-40.104.66.178-64635-443-6,192.168.0.194,64635,40.104.66.178,443,6,25/02/2026 03:40:57 PM,49444,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4498017959712,49444.0,0.0,49444.0,49444.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.2249008979856,20.2249008979856,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1021,251,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.194-40.126.35.87-64636-443-6,192.168.0.194,64636,40.126.35.87,443,6,25/02/2026 03:40:57 PM,75454,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.50621570758343,75454.0,0.0,75454.0,75454.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13.253107853791715,13.253107853791715,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,250,16385,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.194-192.168.0.132-52272-1404-6,192.168.0.194,52272,192.168.0.132,1404,6,25/02/2026 03:41:04 PM,65661,5,5,164.0,1434.0,164.0,0.0,32.8,73.3430296619931,1225.0,0.0,286.8,532.2205369957081,24337.125538752076,152.29740637516943,7295.666666666667,16930.074726651386,52179.0,0.0,61487.0,15371.75,24618.157044141222,52179.0,306.0,61531.0,15382.75,27456.508000533013,56474.0,0.0,0,0,0,0,112,112,76.14870318758472,76.14870318758472,0.0,1225.0,145.27272727272725,365.9311659066746,133905.61818181822,2,2,0,3,9,0,0,0,1.0,159.8,32.8,286.8,0,0,0,0,0,0,0,0,0,0,65535,501,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.194-192.168.0.132-52273-36866-6,192.168.0.194,52273,192.168.0.132,36866,6,25/02/2026 03:41:04 PM,113365,5,4,194.0,1023.0,194.0,0.0,38.8,86.75943752699185,1023.0,0.0,255.75,511.5,10735.235742954175,79.38958232258634,14170.625000000002,18069.259506825398,43309.0,96.0,108220.0,27055.0,41511.06409139616,88516.0,96.0,109609.0,36536.333333333336,30366.045121703508,64177.0,4032.0,0,0,0,0,112,92,44.10532351254797,35.284258810038374,0.0,1023.0,121.69999999999997,322.4999741602057,104006.23333333334,2,2,0,2,8,0,0,0,0.0,135.22222222222223,38.8,255.75,0,0,0,0,0,0,0,0,0,0,65535,501,1,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.194-35.186.224.35-53950-443-6,192.168.0.194,53950,35.186.224.35,443,6,25/02/2026 03:40:08 PM,59184415,2,3,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03379268004930014,0.08448170012325035,1.479610375E7,2.1194795612492237E7,4.500244E7,30375.0,4.5032815E7,4.5032815E7,0.0,4.5032815E7,4.5032815E7,5.915404E7,2.957702E7,2.1921913934962705E7,4.5078154E7,1.4075886E7,0,0,0,0,40,84,0.03379268004930014,0.05068902007395021,0.0,1.0,0.5,0.5477225575051661,0.29999999999999993,1,0,0,0,5,0,0,0,1.0,0.6,1.0,0.0,0,0,0,0,0,0,1,1,1,0,254,1042,1,20,53044.5,32059.514352216876,75714.0,30375.0,2.9539163E7,2.1868376052131947E7,4.500244E7,1.4075886E7,NeedManualLabel
192.168.0.194-199.232.114.250-60314-443-6,192.168.0.194,60314,199.232.114.250,443,6,25/02/2026 03:39:59 PM,69035693,2,4,2.0,75.0,1.0,1.0,1.0,0.0,51.0,0.0,18.75,24.295061226512683,1.115365061954256,0.08691156326916281,1.38071386E7,2.0262519992880546E7,4.5014574E7,0.0,4.5089772E7,4.5089772E7,0.0,4.5089772E7,4.5089772E7,6.8960495E7,2.2986831666666664E7,2.2564509580030635E7,4.5103866E7,0.0,0,0,0,0,40,104,0.028970521089720938,0.057941042179441876,0.0,51.0,11.142857142857142,19.62505686979931,385.1428571428571,1,0,0,2,6,0,0,0,2.0,13.0,1.0,18.75,0,0,0,0,0,0,1,1,2,37,511,299,1,20,82245.0,9965.962974043201,89292.0,75198.0,3.44356015E7,1.4960926385472007E7,4.5014574E7,2.3856629E7,NeedManualLabel
192.168.0.194-20.50.201.200-64641-443-6,192.168.0.194,64641,20.50.201.200,443,6,25/02/2026 03:41:12 PM,180133,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.10290729627553,180133.0,0.0,180133.0,180133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.551453648137765,5.551453648137765,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,16385,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.194-35.186.224.35-57030-443-6,192.168.0.194,57030,35.186.224.35,443,6,25/02/2026 03:39:29 PM,90041512,4,4,112.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,1.2438707159870883,0.08884790828479203,1.2863073142857142E7,1.6010160365146091E7,2.9990803E7,19165.0,9.0022347E7,3.0007449E7,2218.5015212976527,3.0009984E7,3.0005862E7,9.0022331E7,3.0007443666666668E7,17812.798610362534,3.0020053E7,2.9987066E7,1,0,0,0,80,80,0.04442395414239601,0.04442395414239601,0.0,28.0,15.555555555555555,14.757295747452437,217.7777777777778,0,0,0,4,8,0,0,0,1.0,17.5,28.0,0.0,0,0,0,0,0,0,1,37,1,0,254,1049,3,20,28797.333333333332,9398.179628701153,37961.0,19181.0,2.9978651666666668E7,11515.068446749821,2.9990803E7,2.9967901E7,NeedManualLabel
192.168.0.194-142.251.42.234-60571-443-17,192.168.0.194,60571,142.251.42.234,443,17,25/02/2026 03:39:30 PM,106648723,13,13,405.0,1560.0,33.0,29.0,31.153846153846153,2.0754980866510833,202.0,25.0,119.99999999999999,91.54507086675939,18.424974483754482,0.24379101098097536,4265948.92,5822624.644284153,1.4999604E7,11385.0,1.06648723E8,8887393.583333334,5438876.651576273,1.4999604E7,655140.0,1.06581456E8,8881788.0,5503216.643534149,1.5074156E7,653950.0,0,0,0,0,104,104,0.12189550549048768,0.12189550549048768,25.0,202.0,73.85185185185185,76.96537868203804,5923.669515669516,0,0,0,0,0,0,0,0,1.0,76.6923076923077,31.153846153846153,120.0,0,0,0,468,4,692,1,36,1,141,0,0,12,8,547625.0000000001,1608200.9931880059,5124262.0,11385.0,1.0115956799999999E7,5006360.377252494,1.4999604E7,5088245.0,NeedManualLabel
68.183.90.120-192.168.0.194-443-57017-6,68.183.90.120,443,192.168.0.194,57017,6,25/02/2026 03:39:27 PM,94944701,5,5,54.0,3.0,27.0,0.0,10.8,14.788509052639485,1.0,0.0,0.6,0.5477225575051661,0.600349460261084,0.10532446671247088,1.0549411222222222E7,1.4653586641825149E7,3.0004274E7,24069.0,9.4944701E7,2.373617525E7,1.2611193846016519E7,3.0048866E7,4819386.0,9.4873111E7,2.371827775E7,1.2541713142252546E7,3.0035027E7,4905773.0,1,0,0,0,136,100,0.05266223335623544,0.05266223335623544,0.0,27.0,7.636363636363635,12.444056631763834,154.85454545454544,0,0,0,2,10,0,0,0,1.0,8.4,10.8,0.6,0,0,0,0,0,0,1,13,1,0,501,253,1,20,1661349.0,2809766.1130934013,4905773.0,30753.0,2.9978861666666668E7,23081.308895583312,3.0004274E7,2.9959198E7,NeedManualLabel
104.18.39.21-192.168.0.194-443-54319-6,104.18.39.21,443,192.168.0.194,54319,6,25/02/2026 03:39:32 PM,100027762,12,6,144.0,168.0,24.0,0.0,12.0,12.533591228810245,28.0,28.0,28.0,0.0,3.119134066000597,0.17995004226926523,5883985.999999999,9378716.698937647,1.9984796E7,197.0,1.00027762E8,9093432.90909091,1.0422723057884647E7,1.9984796E7,16595.0,1.00005602E8,2.00011204E7,2136.873253143693,2.0004552E7,1.9999276E7,1,0,0,0,240,120,0.11996669484617681,0.059983347423088404,0.0,28.0,17.68421052631579,12.459055749752412,155.22807017543863,0,0,0,12,18,0,0,0,0.0,18.666666666666668,12.0,28.0,0,0,0,0,0,0,2,28,1,33,16,253,5,20,21500.2,4770.843395040336,29441.0,16595.0,1.99796114E7,3477.7026612409695,1.9984796E7,1.9975114E7,NeedManualLabel
192.168.0.194-20.198.2.181-49338-443-6,192.168.0.194,49338,20.198.2.181,443,6,25/02/2026 03:41:31 PM,2588451,18,17,7831.0,13207.0,1440.0,0.0,435.05555555555566,584.0682345534459,1460.0,0.0,776.8823529411765,709.0385111502178,8127.640816843741,13.521600370260051,76130.91176470587,268991.940607596,1150101.0,0.0,1378695.0,81099.70588235292,268274.76117726875,1117007.0,0.0,2534675.0,158417.1875,389277.3577286027,1157694.0,0.0,0,0,0,0,372,352,6.953965904705169,6.567634465554882,0.0,1460.0,584.3888888888889,659.3483483292002,434740.2444444444,1,2,0,12,34,0,0,0,0.0,601.0857142857143,435.05555555555554,776.8823529411765,0,0,0,9822,11,119703,9,3915,8,6603,65535,16385,10,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.1-239.255.255.250-0-0-0,192.168.0.1,0,239.255.255.250,0,0,25/02/2026 03:39:29 PM,8159413,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3676735078859226,4079706.5,5676943.860252671,8093912.0,65501.0,8159413.0,4079706.5,5676943.860252671,8093912.0,65501.0,0,0,0,0,0,0,0,0,0,0,0,0.3676735078859226,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,65501.0,0.0,65501.0,65501.0,8093912.0,0.0,8093912.0,8093912.0,NeedManualLabel
192.168.0.2-239.255.255.250-0-0-0,192.168.0.2,0,239.255.255.250,0,0,25/02/2026 03:39:35 PM,6174208,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3239281864167841,6174208.0,0.0,6174208.0,6174208.0,6174208.0,6174208.0,0.0,6174208.0,6174208.0,0,0,0,0,0,0,0,0,0,0,0,0.3239281864167841,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6174208.0,0.0,6174208.0,6174208.0,NeedManualLabel
192.168.0.194-199.232.46.248-58270-443-6,192.168.0.194,58270,199.232.46.248,443,6,25/02/2026 03:40:52 PM,45059096,2,1,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.022193077286770245,0.06657923186031074,2.2529548E7,3.179457982608259E7,4.5011711E7,47385.0,4.5011711E7,4.5011711E7,0.0,4.5011711E7,4.5011711E7,0,0,0,0,0,0,0,0,0,40,20,0.04438615457354049,0.022193077286770245,0.0,1.0,0.25,0.5,0.25,0,0,1,0,2,0,0,0,0.0,0.3333333333333333,0.5,0.0,0,0,0,0,0,0,2,1,1,0,254,0,1,20,0,0,0,0,4.5011711E7,0.0,4.5011711E7,4.5011711E7,NeedManualLabel
192.168.0.1-239.255.255.250-58421-1900-17,192.168.0.1,58421,239.255.255.250,1900,17,25/02/2026 03:39:41 PM,5253,8,0,3498.0,0.0,460.0,380.0,437.25,24.863915333556893,0,0,0,0,665905.1970302685,1522.9392727964973,750.4285714285714,704.9292771011044,1436.0,0.0,5253.0,750.4285714285714,704.9292771011044,1436.0,0.0,0,0,0,0,0,0,0,0,0,64,0,1522.9392727964973,0.0,380.0,460.0,430.8888888888889,30.085064585456863,905.1111111111106,0,0,0,0,0,0,0,0,0.0,484.75,437.25,0.0,0,0,0,3498,8,665905,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.194-192.168.0.126-59997-22-6,192.168.0.194,59997,192.168.0.126,22,6,25/02/2026 03:39:41 PM,8470015,213,210,7076.0,15648.0,240.0,0.0,33.22065727699532,20.74674663151706,1460.0,36.0,74.51428571428576,188.58019574060245,2682.8760043518223,49.94087967966999,20071.12559241706,81898.9730165737,1257602.0,0.0,8470015.0,39952.90094339622,115363.39312746107,1306672.0,58.0,8417699.0,40276.07177033494,118227.15838909114,1299924.0,0.0,1,0,0,0,4260,4200,25.147535157848008,24.79334452182198,0.0,1460.0,53.679245283018886,134.9585031867491,18213.797582407773,0,0,0,391,423,0,0,0,0.0,53.80614657210402,33.220657276995304,74.51428571428572,0,0,0,11284,196,3784,106,3538,105,7824,254,637,182,20,0,0,0,0,0,0,0,0,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,25/02/2026 03:39:39 PM,104450248,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.019147872200360884,1.04450248E8,0.0,1.04450248E8,1.04450248E8,1.04450248E8,1.04450248E8,0.0,1.04450248E8,1.04450248E8,0,0,0,0,0,0,0,0,0,0,0,0.019147872200360884,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.04450248E8,0.0,1.04450248E8,1.04450248E8,NeedManualLabel
192.168.0.194-192.168.0.255-57621-57621-17,192.168.0.194,57621,192.168.0.255,57621,17,25/02/2026 03:39:44 PM,90019537,4,0,176.0,0.0,44.0,44.0,44.0,0.0,0,0,0,0,1.9551311400324132,0.0444347986371003,3.0006512333333332E7,3742.0701935336983,3.0009415E7,3.0002289E7,9.0019537E7,3.0006512333333332E7,3742.0701935336983,3.0009415E7,3.0002289E7,0,0,0,0,0,0,0,0,0,32,0,0.0444347986371003,0.0,44.0,44.0,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,55.0,44.0,0.0,0,0,0,0,0,0,1,58,0,0,0,0,3,8,0,0,0,0,3.0006512333333332E7,3742.0701935336983,3.0009415E7,3.0002289E7,NeedManualLabel
192.168.0.194-142.251.222.142-61723-443-17,192.168.0.194,61723,142.251.222.142,443,17,25/02/2026 03:39:32 PM,117225917,31,34,4567.0,6657.0,615.0,29.0,147.3225806451613,202.55277289252697,1250.0,21.0,195.79411764705884,381.5457222223407,95.74674515022134,0.554484892619778,1831654.9531249998,4162249.586408077,1.5004357E7,0.0,1.17195899E8,3906529.9666666663,5430112.364805485,1.5004357E7,749.0,1.17176156E8,3550792.6060606064,5290407.797879804,1.5035693E7,0.0,0,0,0,0,248,272,0.2644466410955864,0.29003825152419155,21.0,1250.0,170.5,306.1749751116433,93743.11538461538,0,0,0,0,0,0,0,0,1.0,173.12307692307692,147.32258064516128,195.7941176470588,0,0,0,1364,6,4062,2,380,2,554,0,0,30,8,1064741.2,2882057.117980866,9256623.0,5695.0,1.06240153E7,3985659.218216035,1.5004357E7,5784233.0,NeedManualLabel
192.168.0.132-255.255.255.255-35540-9999-17,192.168.0.132,35540,255.255.255.255,9999,17,25/02/2026 03:39:40 PM,100046629,5,0,290.0,0.0,58.0,58.0,58.0,0.0,0,0,0,0,2.89864838924258,0.049976696366251384,2.501165725E7,51299.02976584104,2.5088605E7,2.4985815E7,1.00046629E8,2.501165725E7,51299.02976584104,2.5088605E7,2.4985815E7,0,0,0,0,0,0,0,0,0,40,0,0.049976696366251384,0.0,58.0,58.0,58.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,69.6,58.0,0.0,0,0,0,0,0,0,1,72,0,0,0,0,4,8,0,0,0,0,2.501165725E7,51299.02976584104,2.5088605E7,2.4985815E7,NeedManualLabel
192.168.0.194-35.186.224.24-63061-443-6,192.168.0.194,63061,35.186.224.24,443,6,25/02/2026 03:39:33 PM,90253074,7,8,794.0,133.0,631.0,0.0,113.42857142857144,230.22876821606312,94.0,0.0,16.625,34.11299501028059,10.271118300081392,0.16619932524403547,6446648.142857144,1.633765147006305E7,4.5016293E7,0.0,9.0212468E7,1.5035411333333332E7,2.324402300066216E7,4.5044435E7,33.0,9.0213308E7,1.288761542857143E7,2.1971567859705336E7,4.5057406E7,0.0,1,0,0,0,140,184,0.07755968511388321,0.08863964013015224,0.0,631.0,63.124999999999986,155.25972862701175,24105.583333333332,0,0,0,6,15,0,0,0,1.0,67.33333333333333,113.42857142857143,16.625,0,0,0,925,6,7347,3,397,4,66,251,1035,5,20,96426.5,78225.10188232419,151740.0,41113.0,4.50098075E7,9171.882058770709,4.5016293E7,4.5003322E7,NeedManualLabel
192.168.0.194-199.165.136.100-57050-443-6,192.168.0.194,57050,199.165.136.100,443,6,25/02/2026 03:39:48 PM,91083529,4,4,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04391573365586219,0.08783146731172438,1.3011932714285715E7,1.5895179862813389E7,3.0008722E7,262433.0,9.0821096E7,3.0273698666666668E7,9699.732693911381,3.0284557E7,3.0265891E7,9.0818199E7,3.0272733E7,5081.3489350761965,3.0276396E7,3.0266932E7,0,0,0,0,80,128,0.04391573365586219,0.04391573365586219,0.0,1.0,0.5555555555555556,0.5270462766947298,0.27777777777777773,0,0,0,0,8,0,0,0,1.0,0.625,1.0,0.0,0,0,0,0,0,0,1,1,1,0,251,679,3,20,269104.6666666667,5843.006959890886,275835.0,265330.0,3.0004594E7,4081.329317759105,3.0008722E7,3.0000561E7,NeedManualLabel
192.168.0.194-192.200.0.104-57018-443-6,192.168.0.194,57018,192.200.0.104,443,6,25/02/2026 03:39:40 PM,107964643,5,5,3.0,170.0,1.0,0.0,0.6,0.5477225575051661,85.0,0.0,34.0,46.55641738793912,1.6023764372564082,0.09262291544834729,1.1996071444444444E7,1.4227669921426311E7,2.9962371E7,41970.0,1.07768552E8,2.6942138E7,3503276.413586097,2.9962371E7,2.348201E7,1.07737026E8,2.69342565E7,3806867.690933541,3.0232426E7,2.3213001E7,0,0,0,0,100,136,0.046311457724173645,0.046311457724173645,0.0,85.0,15.818181818181817,34.20765464576074,1170.1636363636364,0,0,0,2,10,0,0,0,1.0,17.4,0.6,34.0,0,0,0,0,0,0,1,0,1,42,253,673,2,20,136148.25,105314.03244068031,227617.0,41970.0,2.680598975E7,3659420.9896061765,2.9962371E7,2.3213001E7,NeedManualLabel
192.168.0.194-74.125.24.188-63946-5228-6,192.168.0.194,63946,74.125.24.188,5228,6,25/02/2026 03:39:37 PM,90254620,3,3,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03323929567262041,0.06647859134524083,1.8050924E7,2.460279904323306E7,4.5003022E7,58900.0,9.0188545E7,4.50942725E7,48853.300405397385,4.5128817E7,4.5059728E7,9.019572E7,4.509786E7,40677.02469453734,4.5126623E7,4.5069097E7,0,0,0,0,60,96,0.03323929567262041,0.03323929567262041,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,6,0,0,0,1.0,0.6666666666666666,1.0,0.0,0,0,0,0,0,0,1,1,1,0,250,1046,2,20,92347.5,47301.9081274741,125795.0,58900.0,4.5001925E7,1551.3922779232853,4.5003022E7,4.5000828E7,NeedManualLabel
